3.408408	3.288288	3.298298
3.398398	3.233233	3.228228
3.358358	3.203203	3.098098
3.323323	3.163163	3.003003
3.323323	3.163163	2.972973
3.358358	3.083083	2.967968
3.328328	3.123123	2.972973
3.428428	3.013013	3.298298
3.178178	3.163163	3.463463
3.008008	3.168168	3.233233
3.168168	3.013013	3.198198
3.148148	3.058058	3.113113
3.218218	3.013013	3.013013
3.273273	3.083083	3.263263
3.258258	3.178178	3.368368
3.263263	3.213213	3.313313
3.243243	3.058058	3.198198
3.138138	3.183183	3.178178
3.148148	3.053053	3.323323
3.093093	2.862863	3.428428
3.073073	2.867868	3.368368
3.093093	2.852853	3.058058
3.048048	2.787788	2.927928
3.013013	2.832833	2.887888
2.982983	2.862863	2.822823
2.987988	2.877878	2.822823
3.123123	2.822823	2.822823
3.313313	2.762763	2.827828
3.168168	2.787788	2.812813
3.073073	2.852853	2.812813
2.987988	2.872873	2.822823
3.053053	2.852853	2.847848
3.338338	2.787788	2.827828
3.248248	2.932933	2.812813
3.003003	3.018018	2.857858
3.018018	2.992993	2.912913
2.882883	2.992993	2.987988
2.902903	2.997998	3.073073
3.203203	2.992993	3.018018
3.228228	2.952953	3.018018
3.118118	2.962963	3.108108
3.123123	2.982983	3.248248
3.083083	2.992993	3.248248
3.123123	2.997998	3.213213
3.123123	3.018018	3.193193
3.198198	3.028028	3.213213
3.178178	3.038038	3.178178
3.158158	3.033033	3.143143
3.143143	3.033033	3.183183
3.163163	3.013013	3.183183
3.338338	3.028028	3.168168
3.418418	3.018018	3.213213
3.513514	3.018018	3.193193
3.418418	3.043043	3.198198
3.178178	2.997998	3.203203
3.143143	3.038038	3.168168
3.278278	3.053053	3.183183
3.328328	3.033033	3.163163
3.323323	3.033033	3.163163
3.323323	3.033033	3.183183
3.278278	3.033033	3.193193
3.358358	3.078078	3.183183
3.313313	3.048048	3.178178
3.203203	3.058058	3.163163
3.198198	3.073073	3.148148
3.328328	3.073073	3.163163
3.273273	3.013013	3.158158
3.218218	3.028028	3.193193
3.248248	3.028028	3.163163
3.213213	2.972973	3.163163
3.183183	2.987988	3.193193
3.313313	3.028028	3.183183
3.328328	3.013013	3.178178
3.278278	2.992993	3.163163
3.348348	3.038038	3.163163
3.323323	3.083083	3.093093
3.118118	3.093093	3.093093
3.033033	3.058058	3.143143
3.118118	3.063063	3.123123
3.118118	3.073073	3.093093
3.133133	3.018018	3.313313
3.138138	2.887888	3.213213
3.138138	2.922923	3.278278
3.063063	3.108108	3.313313
3.248248	3.018018	3.313313
3.148148	3.018018	3.348348
3.098098	3.033033	3.203203
3.138138	2.992993	3.198198
3.203203	2.987988	3.143143
3.263263	3.008008	3.243243
3.323323	3.013013	3.288288
3.133133	2.942943	3.163163
3.043043	3.133133	3.163163
3.013013	3.168168	3.273273
3.168168	3.163163	3.138138
3.148148	2.992993	3.328328
3.093093	3.038038	3.168168
3.133133	2.997998	3.233233
3.143143	3.123123	3.178178
3.408408	3.273273	3.183183
3.358358	3.183183	3.118118
3.348348	3.198198	3.118118
3.258258	3.213213	3.078078
3.338338	3.198198	2.972973
3.273273	3.093093	3.063063
3.278278	3.033033	3.008008
3.313313	3.058058	3.143143
3.228228	3.203203	3.138138
2.987988	3.178178	3.093093
3.203203	3.158158	3.288288
3.273273	3.043043	3.273273
3.408408	3.038038	3.123123
3.348348	3.073073	3.298298
3.273273	3.038038	3.438438
3.323323	3.098098	3.488488
3.233233	3.133133	3.453453
3.203203	3.183183	3.338338
3.183183	3.073073	3.358358
3.083083	2.857858	3.638639
3.083083	2.862863	3.603604
3.073073	2.852853	3.348348
3.003003	2.807808	2.912913
3.008008	2.842843	2.902903
3.033033	2.857858	2.862863
3.088088	2.862863	2.817818
3.213213	2.857858	2.817818
3.073073	2.812813	2.872873
3.053053	2.787788	2.852853
3.053053	2.797798	2.832833
3.053053	2.827828	2.862863
3.003003	2.857858	2.867868
2.937938	2.802803	2.862863
2.917918	2.872873	2.837838
2.897898	3.003003	2.862863
2.852853	2.977978	2.917918
2.912913	2.967968	2.892893
3.073073	2.992993	2.997998
3.088088	3.018018	3.063063
3.143143	3.008008	2.997998
3.138138	3.013013	3.113113
3.078078	3.038038	3.263263
3.093093	3.028028	3.233233
3.053053	3.008008	3.248248
3.043043	3.018018	3.233233
3.123123	3.018018	3.198198
3.163163	3.018018	3.183183
3.163163	3.003003	3.213213
3.198198	3.018018	3.218218
3.148148	3.038038	3.213213
3.168168	3.033033	3.163163
3.278278	3.058058	3.178178
3.218218	3.083083	3.163163
3.213213	3.063063	3.168168
3.273273	3.028028	3.213213
3.148148	3.043043	3.168168
3.098098	3.053053	3.178178
3.273273	3.033033	3.168168
3.388388	3.033033	3.143143
3.358358	3.053053	3.158158
3.303303	3.053053	3.168168
3.258258	3.073073	3.178178
3.298298	3.058058	3.178178
3.378378	3.053053	3.168168
3.248248	3.058058	3.163163
3.228228	3.038038	3.168168
3.258258	3.033033	3.193193
3.338338	3.043043	3.148148
3.278278	3.058058	3.168168
3.183183	3.048048	3.148148
3.148148	3.008008	3.138138
3.143143	3.008008	3.148148
3.148148	3.008008	3.193193
3.263263	3.028028	3.143143
3.338338	3.038038	3.123123
3.258258	3.088088	3.143143
3.098098	3.083083	3.148148
3.078078	3.053053	3.148148
3.143143	3.048048	3.168168
3.198198	3.063063	3.378378
3.083083	2.997998	3.178178
3.163163	2.932933	3.388388
3.168168	2.932933	3.358358
3.143143	3.063063	3.178178
3.163163	3.008008	3.303303
3.088088	2.972973	3.323323
3.018018	2.932933	3.303303
3.098098	2.927928	3.213213
3.113113	2.962963	3.108108
3.133133	2.997998	3.098098
3.298298	3.038038	3.143143
3.288288	3.008008	3.138138
3.158158	3.058058	3.213213
3.118118	3.158158	3.258258
3.228228	3.078078	3.303303
3.098098	3.038038	3.243243
3.163163	3.113113	3.093093
3.088088	3.113113	3.143143
3.108108	3.093093	3.168168
3.298298	3.233233	3.243243
3.338338	3.213213	3.168168
3.288288	3.183183	3.078078
3.278278	3.243243	3.228228
3.298298	3.198198	3.248248
3.313313	3.043043	3.008008
3.263263	2.952953	3.063063
3.258258	3.098098	3.048048
3.203203	3.168168	3.028028
3.078078	3.248248	3.073073
3.138138	3.203203	3.358358
3.368368	3.168168	3.638639
3.368368	3.168168	3.278278
3.218218	3.088088	3.193193
3.233233	3.053053	3.233233
3.148148	3.088088	3.233233
3.113113	3.193193	3.273273
3.123123	3.148148	3.328328
3.113113	2.992993	3.418418
3.078078	2.892893	3.603604
3.123123	2.822823	3.778779
3.093093	2.857858	3.573574
3.003003	2.772773	3.133133
2.987988	2.822823	2.877878
2.997998	2.802803	2.947948
2.967968	2.847848	2.867868
2.937938	2.867868	2.857858
3.033033	2.857858	2.862863
3.083083	2.807808	2.852853
2.992993	2.787788	2.837838
2.992993	2.797798	2.862863
2.997998	2.857858	2.912913
2.947948	2.847848	2.927928
2.957958	2.882883	2.862863
3.013013	3.003003	2.912913
3.043043	2.977978	3.048048
3.043043	2.967968	2.937938
2.977978	3.038038	2.887888
3.038038	3.013013	3.028028
3.048048	2.992993	3.093093
3.038038	3.033033	3.143143
3.058058	3.048048	3.203203
3.073073	3.028028	3.218218
3.113113	3.018018	3.258258
2.922923	3.008008	3.228228
2.892893	2.997998	3.243243
3.098098	3.013013	3.143143
3.168168	3.003003	3.113113
3.183183	3.018018	3.183183
3.193193	3.048048	3.193193
3.183183	3.048048	3.143143
3.193193	3.083083	3.148148
3.178178	3.093093	3.203203
3.218218	3.053053	3.183183
3.338338	3.043043	3.198198
3.418418	3.028028	3.198198
3.218218	3.053053	3.178178
3.163163	3.058058	3.138138
3.278278	3.053053	3.143143
3.338338	3.063063	3.203203
3.388388	3.063063	3.178178
3.528529	3.043043	3.193193
3.378378	3.033033	3.203203
3.428428	3.043043	3.198198
3.588589	3.048048	3.198198
3.323323	2.997998	3.168168
3.228228	3.038038	3.203203
3.463463	3.053053	3.193193
3.303303	3.078078	3.183183
3.228228	3.063063	3.168168
3.218218	3.018018	3.168168
3.133133	3.018018	3.148148
3.123123	3.008008	3.123123
3.148148	3.028028	3.123123
3.108108	3.043043	3.138138
3.108108	3.053053	3.178178
3.133133	3.048048	3.163163
3.088088	3.063063	3.193193
3.003003	3.058058	3.193193
2.977978	3.028028	3.328328
3.143143	3.043043	3.248248
3.038038	2.972973	3.348348
3.083083	3.038038	3.463463
3.088088	2.987988	3.358358
3.098098	2.962963	3.378378
3.088088	2.997998	3.438438
3.053053	2.927928	3.358358
3.148148	3.018018	3.358358
3.158158	3.098098	3.198198
3.143143	3.053053	3.078078
3.263263	2.987988	3.053053
3.228228	3.093093	3.098098
3.243243	3.118118	3.143143
3.148148	3.093093	3.183183
3.233233	3.058058	3.463463
3.073073	2.997998	3.348348
3.053053	3.073073	3.178178
3.113113	3.233233	3.263263
3.098098	3.078078	3.118118
3.323323	3.263263	3.298298
3.288288	3.243243	3.323323
3.248248	3.233233	3.158158
3.543544	3.203203	3.118118
3.258258	3.183183	3.178178
3.303303	3.073073	3.228228
3.243243	3.083083	3.003003
3.243243	3.048048	3.088088
3.213213	3.148148	3.088088
3.158158	3.073073	3.158158
3.138138	2.907908	3.163163
3.248248	3.118118	3.158158
3.348348	3.243243	3.228228
3.198198	3.178178	3.218218
3.063063	3.108108	3.243243
3.083083	3.123123	3.338338
3.108108	3.203203	3.243243
3.158158	3.078078	3.258258
3.098098	2.952953	3.168168
3.058058	2.877878	3.378378
3.033033	2.812813	3.113113
3.063063	2.867868	3.463463
3.013013	2.762763	3.638639
2.982983	2.772773	3.133133
2.917918	2.762763	2.962963
2.952953	2.827828	3.008008
2.952953	2.877878	2.902903
2.912913	2.837838	2.832833
2.987988	2.772773	2.817818
3.038038	2.797798	2.812813
3.028028	2.847848	2.842843
3.058058	2.892893	2.867868
3.043043	2.847848	2.882883
2.972973	2.877878	2.902903
3.038038	2.997998	2.902903
3.098098	3.038038	2.957958
3.158158	3.038038	2.982983
3.118118	3.043043	2.972973
2.947948	2.972973	2.917918
3.013013	2.942943	3.078078
3.043043	3.048048	3.193193
3.073073	3.033033	3.258258
3.008008	3.003003	3.233233
2.962963	3.018018	3.203203
2.997998	3.018018	3.198198
3.078078	3.013013	3.203203
3.213213	3.048048	3.138138
3.263263	3.053053	3.138138
3.158158	3.038038	3.168168
3.078078	3.063063	3.178178
3.148148	3.083083	3.163163
3.178178	3.078078	3.178178
3.168168	3.058058	3.183183
3.233233	3.043043	3.193193
3.273273	3.053053	3.218218
3.298298	3.063063	3.178178
3.218218	3.078078	3.113113
3.228228	3.073073	3.093093
3.288288	3.058058	3.168168
3.168168	3.033033	3.213213
3.178178	3.048048	3.193193
3.348348	3.083083	3.083083
3.298298	3.078078	3.083083
3.273273	3.048048	3.183183
3.408408	3.063063	3.228228
3.298298	3.078078	3.163163
3.213213	3.063063	3.148148
3.288288	3.053053	3.183183
3.093093	3.048048	3.158158
3.028028	3.053053	3.193193
3.148148	3.018018	3.178178
3.088088	3.053053	3.163163
3.113113	3.048048	3.178178
3.078078	3.038038	3.148148
3.093093	3.048048	3.168168
3.088088	3.038038	3.193193
3.053053	3.043043	3.178178
3.018018	3.073073	3.228228
3.113113	3.033033	3.248248
3.088088	3.028028	3.148148
3.133133	3.038038	3.198198
3.043043	3.033033	3.048048
3.123123	3.038038	3.573574
3.078078	2.967968	3.368368
3.098098	2.972973	3.273273
3.148148	2.982983	3.163163
3.183183	3.038038	3.278278
3.063063	3.123123	3.248248
3.053053	3.158158	3.013013
3.098098	3.138138	3.088088
3.143143	3.048048	3.048048
3.138138	3.053053	3.038038
3.093093	3.123123	3.028028
3.088088	3.078078	3.148148
3.073073	2.997998	3.303303
3.133133	2.977978	3.348348
3.193193	3.003003	3.258258
3.168168	3.113113	3.438438
3.148148	3.108108	3.313313
3.388388	3.273273	3.298298
3.288288	3.213213	3.213213
3.148148	3.248248	3.193193
3.398398	3.168168	3.073073
3.273273	3.183183	3.108108
3.198198	3.078078	3.358358
3.228228	3.198198	2.977978
3.243243	3.218218	2.967968
3.178178	3.078078	3.113113
3.148148	2.917918	3.053053
3.108108	2.902903	2.967968
3.178178	3.063063	3.013013
3.168168	3.113113	3.113113
3.148148	3.133133	3.083083
3.158158	3.198198	3.078078
3.108108	3.138138	3.218218
3.083083	3.093093	3.163163
3.133133	3.048048	3.248248
3.078078	2.962963	3.078078
3.033033	2.872873	3.193193
3.008008	2.847848	3.213213
3.008008	2.837838	3.368368
3.018018	2.777778	3.528529
3.043043	2.772773	3.623624
2.977978	2.792793	3.118118
2.987988	2.862863	2.937938
2.987988	2.902903	3.003003
2.977978	2.847848	2.947948
2.977978	2.787788	2.892893
2.997998	2.802803	2.892893
3.038038	2.927928	2.867868
3.108108	2.982983	2.862863
3.163163	2.857858	2.887888
3.073073	2.857858	2.862863
3.028028	2.992993	2.832833
3.018018	3.028028	2.882883
2.937938	3.053053	2.967968
3.063063	3.018018	2.977978
3.028028	3.028028	2.977978
3.033033	3.033033	3.028028
3.043043	3.058058	3.113113
3.063063	3.008008	3.213213
3.063063	3.008008	3.243243
3.108108	3.018018	3.218218
3.108108	3.058058	3.228228
3.043043	3.073073	3.218218
3.018018	3.053053	3.143143
3.083083	3.043043	3.138138
3.108108	3.043043	3.213213
3.093093	3.053053	3.243243
3.258258	3.093093	3.183183
3.303303	3.098098	3.183183
3.158158	3.053053	3.218218
3.148148	3.033033	3.243243
3.273273	3.048048	3.228228
3.298298	3.078078	3.203203
3.213213	3.073073	3.168168
3.198198	3.063063	3.123123
3.288288	3.078078	3.148148
3.303303	3.058058	3.168168
3.258258	3.063063	3.108108
3.408408	3.088088	3.078078
3.428428	3.073073	3.118118
3.388388	3.073073	3.073073
3.323323	3.083083	3.118118
3.263263	3.063063	3.178178
3.198198	3.053053	3.183183
3.278278	3.058058	3.138138
3.193193	3.018018	3.168168
3.043043	3.063063	3.163163
3.143143	3.048048	3.163163
3.428428	3.063063	3.233233
3.488488	3.073073	3.213213
3.138138	3.053053	3.168168
2.997998	3.063063	3.118118
3.073073	3.073073	3.138138
3.088088	3.063063	3.203203
3.093093	3.048048	3.213213
3.088088	3.028028	3.513514
3.048048	3.043043	3.358358
3.058058	3.028028	3.168168
3.098098	3.033033	3.243243
3.118118	3.018018	3.573574
3.148148	2.957958	3.513514
3.138138	2.962963	3.218218
3.123123	2.907908	3.258258
3.168168	3.003003	3.263263
3.073073	3.043043	3.148148
2.992993	3.138138	2.972973
3.123123	3.178178	3.033033
3.243243	3.088088	3.033033
3.193193	3.118118	3.053053
3.118118	3.243243	3.158158
3.093093	3.168168	3.278278
3.098098	3.008008	3.148148
3.113113	2.977978	3.328328
3.143143	3.093093	3.323323
3.163163	3.003003	3.358358
3.078078	3.053053	3.453453
3.498498	3.258258	3.313313
3.453453	3.228228	3.358358
3.248248	3.218218	3.193193
3.233233	3.198198	3.233233
3.193193	3.233233	3.258258
3.203203	3.123123	3.258258
3.228228	3.063063	2.987988
3.218218	3.228228	2.887888
3.213213	3.048048	3.098098
3.158158	3.048048	3.008008
3.163163	3.198198	2.957958
3.143143	3.258258	3.028028
3.163163	3.178178	3.063063
3.183183	3.053053	3.048048
3.143143	3.093093	3.113113
3.093093	3.078078	3.183183
3.108108	2.972973	3.168168
3.138138	2.947948	3.178178
3.093093	2.897898	3.378378
3.043043	2.877878	3.083083
3.043043	2.827828	3.338338
3.028028	2.777778	3.248248
3.038038	2.792793	3.528529
3.038038	2.762763	3.753754
3.028028	2.792793	3.528529
3.033033	2.862863	3.088088
3.038038	2.882883	2.937938
3.018018	2.827828	2.957958
3.048048	2.842843	2.937938
3.033033	2.817818	2.987988
3.013013	2.882883	2.927928
3.053053	2.987988	2.822823
3.093093	2.887888	2.837838
3.083083	2.902903	2.822823
3.078078	3.043043	2.782783
3.008008	2.962963	2.892893
2.937938	3.008008	3.038038
3.008008	3.008008	2.927928
3.063063	3.043043	2.972973
3.048048	3.048048	3.033033
3.063063	3.008008	3.098098
3.053053	2.982983	3.183183
3.058058	3.003003	3.233233
3.088088	3.018018	3.183183
3.073073	3.053053	3.183183
3.053053	3.073073	3.248248
3.088088	3.028028	3.243243
3.073073	3.008008	3.178178
3.108108	3.058058	3.193193
3.168168	3.088088	3.148148
3.193193	3.078078	3.133133
3.233233	3.113113	3.193193
3.113113	3.038038	3.213213
3.108108	3.008008	3.233233
3.143143	3.063063	3.248248
3.143143	3.078078	3.243243
3.143143	3.078078	3.178178
3.118118	3.058058	3.148148
3.053053	3.083083	3.148148
3.078078	3.093093	3.178178
3.148148	3.083083	3.143143
3.228228	3.083083	3.118118
3.323323	3.058058	3.078078
3.248248	3.108108	3.058058
3.118118	3.118118	3.078078
3.133133	3.033033	3.143143
3.123123	3.058058	3.193193
3.038038	3.088088	3.148148
3.158158	3.033033	3.158158
3.258258	3.063063	3.183183
3.303303	3.083083	3.163163
3.488488	3.058058	3.193193
3.573574	3.063063	3.193193
3.303303	3.048048	3.168168
3.138138	3.073073	3.183183
3.138138	3.073073	3.228228
3.143143	3.073073	3.133133
3.123123	3.038038	3.313313
3.118118	3.058058	3.723724
3.088088	3.018018	3.528529
3.198198	3.028028	3.368368
3.113113	3.038038	3.428428
3.018018	3.058058	3.098098
3.123123	2.997998	3.273273
3.118118	2.882883	3.243243
3.083083	2.957958	3.463463
3.203203	3.008008	3.313313
3.178178	3.008008	3.138138
3.158158	3.093093	3.213213
3.178178	3.163163	3.158158
3.178178	3.113113	3.093093
3.178178	3.183183	3.113113
3.108108	3.273273	3.303303
3.108108	3.158158	3.168168
3.143143	3.063063	3.263263
3.113113	3.073073	3.203203
3.138138	3.033033	3.388388
3.148148	3.073073	3.213213
3.038038	3.018018	3.078078
3.428428	3.168168	3.323323
3.438438	3.243243	3.313313
3.473473	3.273273	3.303303
3.368368	3.233233	3.278278
3.203203	3.123123	3.218218
3.273273	3.093093	3.078078
3.408408	3.058058	2.892893
3.248248	3.083083	2.992993
3.183183	3.028028	2.982983
3.198198	3.248248	3.018018
3.198198	3.388388	2.962963
3.123123	3.243243	3.038038
3.143143	3.288288	3.118118
3.183183	3.158158	3.113113
3.148148	3.113113	3.063063
3.108108	2.987988	3.028028
3.113113	2.927928	3.113113
3.138138	2.892893	3.133133
3.093093	2.917918	3.408408
3.083083	2.907908	3.408408
3.133133	2.787788	3.313313
3.083083	2.762763	3.473473
3.033033	2.737738	3.418418
3.033033	2.717718	3.573574
3.058058	2.752753	3.753754
3.058058	2.822823	3.498498
2.972973	2.887888	3.043043
2.967968	2.897898	2.897898
3.003003	2.947948	3.008008
3.033033	2.862863	2.907908
3.048048	2.852853	2.862863
3.053053	2.922923	2.917918
3.063063	2.927928	2.862863
3.058058	2.947948	2.822823
3.133133	3.058058	2.807808
3.063063	3.008008	2.822823
2.997998	2.987988	2.932933
3.088088	2.992993	3.048048
3.078078	2.997998	2.957958
3.043043	3.003003	3.008008
3.053053	2.982983	3.123123
3.053053	2.972973	3.168168
3.038038	2.972973	3.213213
3.063063	2.997998	3.198198
3.053053	3.008008	3.218218
3.033033	3.008008	3.243243
3.033033	3.038038	3.243243
3.003003	3.053053	3.183183
3.093093	3.053053	3.178178
3.053053	3.083083	3.198198
3.073073	3.093093	3.228228
3.133133	3.118118	3.178178
3.058058	3.053053	3.123123
3.203203	3.043043	3.163163
3.243243	3.093093	3.233233
3.168168	3.098098	3.258258
3.148148	3.098098	3.213213
3.093093	3.078078	3.178178
3.098098	3.098098	3.183183
3.243243	3.108108	3.193193
3.273273	3.098098	3.093093
3.123123	3.113113	3.098098
3.158158	3.138138	3.003003
3.243243	3.118118	3.038038
3.183183	3.098098	3.113113
3.198198	3.063063	3.083083
3.148148	3.078078	3.138138
3.123123	3.063063	3.178178
3.183183	3.058058	3.183183
3.158158	3.063063	3.163163
3.258258	3.078078	3.163163
3.213213	3.058058	3.193193
3.273273	3.058058	3.183183
3.243243	3.073073	3.198198
3.193193	3.058058	3.163163
3.168168	3.063063	3.273273
3.108108	3.063063	3.463463
3.098098	3.048048	3.778779
3.118118	3.078078	3.778779
3.133133	3.038038	3.703704
3.048048	3.028028	3.658659
3.018018	3.038038	3.703704
3.048048	3.088088	3.418418
3.148148	3.028028	3.033033
3.163163	2.917918	3.258258
3.218218	3.028028	3.463463
3.198198	3.073073	3.273273
3.233233	3.018018	3.213213
3.278278	3.053053	3.213213
3.263263	3.183183	3.163163
3.213213	3.328328	3.203203
3.178178	3.263263	3.198198
3.123123	3.123123	3.168168
3.198198	3.058058	3.108108
3.218218	3.093093	3.213213
3.138138	3.243243	3.273273
3.138138	3.008008	3.193193
3.193193	3.083083	3.488488
3.083083	2.997998	3.258258
3.428428	3.138138	3.233233
3.368368	3.163163	3.148148
3.398398	3.298298	3.148148
3.298298	3.218218	3.248248
3.258258	3.073073	3.218218
3.243243	3.093093	3.098098
3.368368	3.098098	2.932933
3.203203	3.148148	3.003003
3.123123	3.123123	3.028028
3.143143	3.113113	3.013013
3.178178	3.178178	3.003003
3.158158	3.213213	3.028028
3.148148	3.398398	3.113113
3.163163	3.233233	3.158158
3.183183	3.328328	3.058058
3.138138	3.233233	2.987988
3.093093	3.108108	3.073073
3.133133	2.992993	3.213213
3.098098	3.013013	3.078078
3.083083	2.937938	3.313313
3.138138	2.802803	3.183183
3.093093	2.792793	3.198198
3.078078	2.737738	3.218218
3.013013	2.747748	3.378378
3.038038	2.752753	3.678679
3.048048	2.822823	3.678679
3.018018	2.892893	3.453453
2.987988	2.957958	3.078078
3.008008	2.942943	2.937938
3.003003	2.892893	2.902903
3.053053	2.932933	2.892893
3.138138	2.937938	2.917918
3.098098	2.902903	2.897898
3.043043	2.917918	2.852853
3.088088	2.972973	2.857858
3.063063	3.053053	2.847848
3.028028	3.028028	2.932933
3.113113	3.028028	3.028028
3.058058	2.997998	2.997998
3.038038	3.003003	2.992993
3.063063	3.028028	3.078078
3.078078	3.013013	3.138138
3.063063	2.972973	3.183183
3.148148	3.003003	3.203203
3.078078	3.033033	3.183183
2.952953	3.028028	3.183183
3.028028	3.048048	3.178178
3.008008	3.043043	3.193193
2.992993	2.987988	3.183183
3.008008	3.043043	3.228228
3.008008	3.093093	3.243243
3.038038	3.098098	3.193193
3.013013	3.078078	3.123123
3.248248	3.078078	3.143143
3.338338	3.108108	3.233233
3.123123	3.088088	3.233233
3.043043	3.028028	3.233233
3.078078	3.058058	3.213213
3.213213	3.083083	3.203203
3.298298	3.078078	3.168168
3.258258	3.123123	3.073073
3.148148	3.148148	3.058058
3.143143	3.148148	3.063063
3.088088	3.088088	3.078078
3.138138	3.043043	3.113113
3.138138	3.083083	3.058058
3.148148	3.118118	3.083083
3.228228	3.078078	3.183183
3.138138	3.058058	3.113113
3.228228	3.073073	3.078078
3.193193	3.088088	3.168168
3.138138	3.078078	3.218218
3.248248	3.073073	3.213213
3.228228	3.083083	3.323323
3.113113	3.063063	3.368368
3.013013	3.058058	3.453453
2.997998	3.063063	3.678679
3.118118	3.063063	3.603604
3.118118	3.063063	3.678679
3.093093	3.078078	3.623624
3.008008	3.043043	3.428428
3.073073	3.053053	3.158158
3.098098	3.078078	3.573574
3.183183	3.043043	3.378378
3.183183	3.013013	3.463463
3.248248	3.048048	3.178178
3.133133	2.997998	3.193193
3.133133	3.073073	3.138138
3.203203	3.098098	3.088088
3.193193	3.113113	3.088088
3.158158	3.228228	3.163163
3.203203	3.233233	3.203203
3.193193	3.193193	3.143143
3.148148	3.143143	3.213213
3.198198	3.248248	3.178178
3.123123	3.378378	3.243243
3.078078	3.258258	3.198198
3.118118	3.078078	3.408408
3.078078	3.033033	3.358358
3.463463	3.313313	3.338338
3.463463	3.198198	3.243243
3.398398	3.148148	3.113113
3.358358	3.073073	3.218218
3.218218	3.198198	3.163163
3.198198	3.358358	3.118118
3.298298	3.123123	2.947948
3.038038	3.083083	3.043043
2.972973	3.198198	3.133133
2.997998	3.183183	3.033033
3.108108	3.168168	3.013013
3.163163	3.088088	2.992993
3.133133	3.053053	3.053053
3.088088	3.028028	3.083083
3.123123	3.043043	3.163163
3.138138	3.158158	3.158158
3.108108	3.093093	3.138138
3.113113	3.013013	3.163163
3.113113	2.952953	3.158158
3.048048	2.912913	3.358358
2.987988	2.817818	3.313313
3.078078	2.807808	3.138138
3.063063	2.827828	3.258258
3.048048	2.787788	3.183183
3.008008	2.762763	3.543544
3.003003	2.822823	3.808809
3.053053	2.927928	3.723724
3.038038	2.907908	3.498498
3.018018	2.902903	3.158158
3.043043	2.917918	2.987988
3.053053	2.972973	2.932933
3.138138	2.907908	2.887888
3.098098	2.862863	2.927928
3.083083	2.887888	2.912913
3.048048	2.892893	2.862863
2.962963	3.073073	2.882883
3.013013	3.048048	3.043043
3.038038	3.063063	3.018018
3.063063	3.038038	2.957958
3.098098	3.053053	2.957958
3.078078	3.048048	3.083083
3.203203	3.038038	3.198198
3.203203	3.043043	3.168168
3.258258	3.033033	3.163163
3.193193	3.033033	3.178178
3.063063	3.053053	3.178178
3.143143	3.038038	3.163163
3.123123	2.992993	3.138138
3.118118	2.997998	3.143143
3.203203	3.048048	3.198198
3.073073	3.093093	3.183183
3.078078	3.053053	3.143143
3.073073	3.033033	3.178178
3.088088	3.018018	3.213213
3.113113	3.073073	3.198198
3.013013	3.098098	3.228228
3.003003	3.008008	3.203203
3.143143	3.058058	3.198198
3.133133	3.093093	3.218218
3.098098	3.088088	3.148148
3.213213	3.138138	3.083083
3.168168	3.148148	3.063063
3.163163	3.118118	3.113113
2.932933	3.113113	3.038038
2.947948	3.083083	3.053053
3.163163	3.078078	3.053053
3.288288	3.108108	3.098098
3.273273	3.113113	3.218218
3.118118	3.078078	3.168168
3.158158	3.073073	3.133133
3.118118	3.088088	3.203203
3.133133	3.078078	3.273273
3.143143	3.078078	3.378378
3.123123	3.063063	3.428428
3.093093	3.048048	3.528529
3.078078	3.088088	3.678679
3.108108	3.088088	3.778779
3.213213	3.063063	3.063063
3.198198	3.053053	3.248248
3.133133	3.058058	3.178178
3.008008	3.038038	3.203203
3.118118	3.043043	3.198198
3.108108	3.053053	3.193193
3.118118	3.018018	3.228228
3.228228	2.987988	3.378378
3.168168	3.053053	3.123123
3.133133	2.962963	3.218218
3.083083	3.028028	3.203203
3.113113	3.008008	3.248248
3.193193	3.028028	3.158158
3.213213	3.178178	3.088088
3.228228	3.053053	3.158158
3.123123	3.138138	3.243243
3.083083	3.003003	3.263263
3.198198	3.213213	3.243243
3.198198	3.168168	3.243243
3.118118	3.328328	3.203203
3.098098	3.088088	3.218218
3.073073	3.118118	3.313313
3.398398	3.228228	3.323323
3.488488	3.178178	3.133133
3.418418	3.108108	3.143143
3.398398	3.038038	3.233233
3.453453	3.163163	3.123123
3.368368	3.213213	3.133133
